ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,mora,Vivienda,Consumo,Contacto,Mes,Dia,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
2231,28,emprendedor,casado,pregrado,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2232,56,desempleado,divorced,bachillerato,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2233,42,empleado,casado,primaria,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2234,51,Vive de los arriendos,casado,preescolar,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2235,29,tecnico,single,Estudiante Universitario,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2237,28,servicios,single,bachillerato,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2238,31,administrador negocio,casado,pregrado,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2239,47,empleado,casado,bachillerato incompleto,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2240,52,empleado,casado,preescolar,unknown,si,si,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2241,50,tecnico,casado,Estudiante Universitario,unknown,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2243,56,empleado,casado,bachillerato incompleto,unknown,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2246,34,empleado,single,bachillerato incompleto,no,no,si,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2248,50,administrador negocio,casado,bachillerato,unknown,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2249,39,empleado,casado,preescolar,unknown,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2251,43,tecnico,divorced,Estudiante Universitario,unknown,unknown,unknown,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2252,48,administrador negocio,divorced,bachillerato,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2254,32,administrador negocio,single,bachillerato,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2255,47,empleado,casado,primaria,no,no,si,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2256,41,emprendedor,casado,preescolar,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2258,40,empleado,casado,bachillerato,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,1
2259,43,unknown,casado,pregrado,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2260,40,servicios,casado,bachillerato,unknown,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2261,24,estudiante,single,bachillerato,unknown,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2263,41,Vive de los arriendos,casado,pregrado,unknown,si,no,telefono fijo,may,wed,8,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2264,44,administrador negocio,casado,pregrado,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2265,28,servicios,divorced,bachillerato,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2266,41,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2267,35,tecnico,casado,pregrado,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2268,32,empleado,casado,primaria,unknown,si,si,telefono fijo,may,wed,11,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2269,45,administrador negocio,casado,pregrado,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2270,36,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2271,41,tecnico,casado,bachillerato incompleto,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2272,40,administrador negocio,single,bachillerato,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2274,43,empleado,soltero,preescolar,unknown,no,no,telefono fijo,may,wed,10,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2275,28,emprendedor,casado,preescolar,unknown,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2276,36,servicios,single,unknown,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2277,35,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2278,59,empleado,casado,preescolar,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2279,56,servicios,casado,bachillerato incompleto,unknown,no,no,telefono fijo,may,wed,5,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2280,33,administrador negocio,single,pregrado,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2281,36,administrador negocio,divorced,bachillerato,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2282,41,tecnico,casado,bachillerato incompleto,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2284,24,servicios,single,bachillerato,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2285,35,vendedor ambulante,single,primaria,unknown,no,si,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2286,29,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2287,31,empleado,casado,primaria,unknown,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2289,33,Vive de los arriendos,casado,bachillerato,unknown,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2290,42,administrador negocio,casado,Estudiante Universitario,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2291,34,servicios,casado,bachillerato,unknown,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2292,29,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2293,38,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2294,45,empleado,casado,bachillerato incompleto,unknown,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2296,42,empleado,casado,bachillerato incompleto,unknown,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2297,36,servicios,casado,primaria,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2298,32,servicios,single,bachillerato,no,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2299,40,empleado,casado,primaria,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,1
2300,26,empleado,casado,primaria,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2302,36,Vive de los arriendos,casado,pregrado,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2303,36,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2304,40,empleado,casado,unknown,unknown,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2305,26,estudiante,single,pregrado,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2306,54,ama de casa,divorciado,preescolar,unknown,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2311,33,emprendedor,casado,bachillerato,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2313,33,empleado,casado,preescolar,no,si,si,telefono fijo,may,wed,7,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2314,31,servicios,casado,bachillerato,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2315,34,administrador negocio,single,bachillerato,no,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2317,30,administrador negocio,casado,bachillerato,unknown,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2318,27,estudiante,single,pregrado,no,si,no,telefono fijo,may,wed,6,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2320,23,servicios,single,bachillerato,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2321,33,administrador negocio,casado,bachillerato,no,si,si,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2322,23,servicios,single,bachillerato,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2324,42,administrador negocio,divorced,pregrado,no,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2325,36,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2326,26,emprendedor,single,bachillerato,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2329,40,empleado,casado,preescolar,unknown,no,no,telefono fijo,may,wed,7,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2330,35,emprendedor,casado,bachillerato incompleto,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2331,45,vendedor ambulante,single,Estudiante Universitario,unknown,si,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2332,48,administrador negocio,casado,pregrado,unknown,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2334,37,tecnico,divorced,bachillerato,no,si,no,telefono fijo,may,wed,6,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2336,28,empleado,single,bachillerato incompleto,no,si,no,telefono fijo,may,wed,5,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2338,30,tecnico,single,Estudiante Universitario,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2339,33,tecnico,divorced,Estudiante Universitario,no,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2340,42,tecnico,casado,Estudiante Universitario,unknown,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2341,30,empleado,casado,bachillerato incompleto,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2342,33,empleado,casado,bachillerato,no,si,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2343,37,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2344,41,vendedor ambulante,casado,bachillerato incompleto,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2345,31,administrador negocio,single,pregrado,no,no,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2347,52,administrador negocio,single,bachillerato incompleto,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2348,28,tecnico,single,bachillerato incompleto,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2351,31,tecnico,casado,pregrado,no,no,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2352,39,empleado,casado,bachillerato incompleto,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2353,27,empleado,single,primaria,no,si,no,telefono fijo,may,wed,10,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2354,47,servicios,divorced,bachillerato,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2355,39,administrador negocio,casado,bachillerato,unknown,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2356,32,servicios,casado,bachillerato,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2357,37,empleado,casado,preescolar,no,si,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2358,32,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2362,34,emprendedor,casado,bachillerato,unknown,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2364,32,administrador negocio,single,pregrado,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2366,26,desempleado,single,bachillerato incompleto,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2367,35,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2368,36,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2369,44,empleado,casado,preescolar,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2371,42,empleado,casado,preescolar,no,si,si,telefono fijo,may,wed,5,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2372,35,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,wed,1,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2374,36,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2376,44,empleado,divorced,primaria,no,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2378,49,empleado,casado,preescolar,unknown,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2379,33,administrador negocio,casado,pregrado,no,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2382,55,administrador negocio,casado,bachillerato,no,si,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2383,41,administrador negocio,single,bachillerato,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2384,39,empleado,divorced,bachillerato incompleto,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2385,49,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2386,39,empleado,divorced,unknown,no,no,no,telefono fijo,may,wed,10,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2389,59,empleado,divorciado,preescolar,no,no,no,telefono fijo,may,wed,5,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2390,44,empleado,casado,preescolar,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2391,28,servicios,casado,bachillerato,no,si,si,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2393,28,empleado,casado,primaria,no,si,si,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2395,47,servicios,divorced,bachillerato,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2397,28,estudiante,casado,pregrado,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2398,51,empleado,divorced,bachillerato incompleto,unknown,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2399,37,ama de casa,casado,pregrado,unknown,no,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2400,37,empleado,casado,preescolar,unknown,si,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2404,28,servicios,casado,unknown,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2405,41,administrador negocio,casado,bachillerato,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2407,46,administrador negocio,casado,bachillerato,no,si,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2408,36,empleado,casado,unknown,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2411,34,tecnico,casado,Estudiante Universitario,unknown,no,si,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2412,36,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,1
2414,36,servicios,casado,bachillerato,no,no,si,telefono fijo,may,wed,5,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2415,58,pensionado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2416,42,empleado,casado,preescolar,unknown,no,si,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2417,46,empleado,casado,bachillerato incompleto,unknown,no,si,telefono fijo,may,wed,4,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2420,60,pensionado,casado,bachillerato,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2421,43,tecnico,divorced,bachillerato incompleto,no,no,si,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2422,37,administrador negocio,casado,bachillerato,unknown,si,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2423,41,administrador negocio,casado,pregrado,no,si,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2424,29,desempleado,single,pregrado,no,no,si,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2426,33,empleado,single,bachillerato incompleto,no,no,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2427,41,vendedor ambulante,single,pregrado,no,si,no,telefono fijo,may,wed,2,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2428,43,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,wed,3,999,0,sin contacto,1.1,93994,-36.4,4859,5191,0
2429,51,servicios,divorciado,preescolar,unknown,si,no,telefono fijo,may,thu,4,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2430,31,empleado,casado,primaria,unknown,no,no,telefono fijo,may,thu,2,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2431,45,empleado,casado,preescolar,unknown,no,no,telefono fijo,may,thu,2,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2433,37,administrador negocio,casado,unknown,no,si,no,telefono fijo,may,thu,5,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2435,30,servicios,casado,bachillerato,no,no,no,telefono fijo,may,thu,4,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2436,36,empleado,casado,bachillerato incompleto,no,si,no,telefono fijo,may,thu,2,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2437,32,administrador negocio,single,bachillerato incompleto,unknown,no,no,telefono fijo,may,thu,3,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2438,35,empleado,casado,unknown,no,si,no,telefono fijo,may,thu,7,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2441,34,administrador negocio,single,pregrado,no,si,no,telefono fijo,may,thu,5,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2443,35,ama de casa,casado,preescolar,no,no,no,telefono fijo,may,thu,3,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,1
2444,58,empleado,casado,preescolar,unknown,si,no,telefono fijo,may,thu,3,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2445,48,administrador negocio,casado,bachillerato incompleto,unknown,no,no,telefono fijo,may,thu,3,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2446,38,Vive de los arriendos,casado,primaria,unknown,si,no,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2448,38,empleado,casado,primaria,unknown,unknown,unknown,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2449,49,empleado,soltero,preescolar,no,no,no,telefono fijo,may,thu,4,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2452,48,tecnico,casado,pregrado,no,no,no,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2453,37,administrador negocio,divorced,bachillerato incompleto,unknown,no,no,telefono fijo,may,thu,6,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2454,30,tecnico,divorced,Estudiante Universitario,no,si,no,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2455,32,administrador negocio,casado,pregrado,no,si,no,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2456,30,emprendedor,casado,pregrado,no,no,no,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2457,39,desempleado,casado,bachillerato,no,no,si,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2460,52,emprendedor,casado,pregrado,unknown,no,no,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
2461,42,tecnico,divorced,bachillerato incompleto,no,no,no,telefono fijo,may,thu,1,999,0,sin contacto,1.1,93994,-36.4,4.86,5191,0
